This is a summary of the merkle distributor that should have been deployed,,
address,earnings,reasons
0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,766.4473352,"snapshot,V2_DAI,V3_DAI,V2_SAI,V1,V2_USDC,V2_DAI_POD"
0x5c10afd2e8c8ae7e282aea60759209f32edfe3d8,765.3605264,"V2_SAI,V2_DAI,V3_UNI,V2_USDC,V3_USDC"
0x3218bf83f28b983bc97d2ef765639abe523ae865,758.5123024,V2_DAI
0x3889931763a3852644caacbec22ad3e18a8577c3,758.3615665,"snapshot,V2_DAI,V3_DAI"
0x158deb9f418f6800c57808ebcb5506517361eefc,756.7331241,"snapshot,V2_DAI,V2_USDC,V2_USDC_POD,V2_DAI_POD,V3_DAI,V3_UNI"
0x8767c96e95e8ea8a3190aa4d835720df5ee6df11,756.1203613,"snapshot,V2_DAI,V3_DAI"
0x9238c46b544d3d01be091f3faa553afbe4d02d43,755.6114225,"snapshot,V3_DAI"
0xe2d128323cf7560a6e7a82726d7b425aedc7a556,754.283524,"snapshot,V2_DAI,V2_USDC,V1,V3_DAI"
0x4ccbd4407a8d8e2c3eeddd91dda383be3f571771,750.3014216,V2_DAI
0x38c8d37a8d3c22afa8c81117abc594cd1bd3a72f,750.1689824,"snapshot,V2_DAI,V3_DAI"
0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,745.1616739,"snapshot,V3_DAI"
0x029aa20dcc15c022b1b61d420aacf7f179a9c73f,745.1067648,"V3_DAI,V2_USDC_POD,V2_USDC,V2_DAI_POD,V2_DAI"
0x435a201e8e87b1ff65d0c23d3f9ed073ae064087,743.5370118,"V2_USDC,V2_DAI"
0x1e823dc78fe0810c94991fafe7b1af29f05c34be,742.9583838,"V2_DAI,V2_DAI_POD"
0x245178c3482674d16f12f47ed69914d9ac6b302d,741.7466093,"V3_DAI,V2_DAI"
0x4d771d5a1e49634b41a40b244ee9670fb80418b7,741.5796499,"snapshot,V2_DAI,V3_DAI"
0xcde771cb4b774d9e78192d111ab45a34cf60e583,741.3562665,V3_DAI
0xfcd482a7c8ffa7df182921b753a6a36cb298db51,739.9006756,V2_SAI
0xe4f80b148e9d4f2c47ff5d25c6f4a5b0c44b10d5,735.3745689,"V2_DAI_POD,V2_DAI"
0x37d933b800eca59d7602956a9b50e385932baf54,732.3145027,"V3_DAI,V2_DAI_POD"
0x63421ae93c44f5f3f58b7e3ad1245e955db49897,731.7311108,"snapshot,V3_DAI"
0xa4cee0880a2a5f3571caef488b52b32230f749d6,730.1668385,"V2_DAI,V3_DAI"
0x90c77a14b5ccc5b3d7a45c2fe05538e82f941246,729.1593017,V2_DAI
0x45533c92f693b7c90b5ef32bfa5a2f98a8fca4af,729.0267632,"V2_SAI,V2_DAI"
0x0fa38abec02bd4dbb87f189df50b674b9db0b468,728.4877959,V2_DAI
0xd70804463bb2760c3384fc87bbe779e3d91bab3a,727.9265313,"snapshot,V2_SAI,V3_DAI"
0x9aefc6f5eff964e1f5b429fb38f12bad879b96b4,724.7318156,V2_DAI_POD
0x7cd9a0c8838e241ef5e48d673d734efc29ba76e1,721.6752722,"snapshot,V2_DAI,V3_DAI"
0x212ce93b949cc68897d901e7ef6266513840f30d,719.4713244,V2_DAI
0x1719c7dc8216ce67f96171e1a817195ae075d78d,719.4175714,"snapshot,V3_DAI,V2_DAI"
0xde107b82e3e47ed281d276644b8115548c085c24,719.0571194,"snapshot,V3_USDC,V3_DAI,V3_UNI,V2_DAI,V2_USDC"
0xaa1c73b88867dd5ae89813f2d1b4f715d7d9a134,718.16649,V3_DAI
0xf01f644d3a1f6bd39cb3cf535e0789821a798ac1,717.778614,"V2_DAI,V2_DAI_POD"
0x4f50d47d20380172746527bbeaa274940c38efac,712.4027173,"snapshot,V3_DAI,V2_USDC"
0x18e4f03e5b65066e0084b1baa17483f29ff5b592,711.5094862,"snapshot,V3_DAI,V2_DAI,V2_SAI"
0xbd167d37df42df3e8e2d4ffbc8993e3100097ac7,709.5596279,"snapshot,V2_DAI,V2_USDC,V3_DAI"
0xd53a2ada124a94bac0f20a0fe8ba5dbaf4bb03a1,706.9602121,V3_DAI
0x73186b2a81952c2340c4eb2e74e89869e1183df0,703.4212952,V2_DAI
0x40e234f653ac53e94b1f097a6f67756a164cdb2d,701.5174024,V3_UNI
0x2a5ef63a2acabc827682770390b1e47ef329b0d6,700.3897699,"V2_DAI,V2_USDC"
0xe4c65d7deccbeef7c339e292a557e681111c46d1,698.7820903,"snapshot,V2_DAI,V2_USDC,V3_DAI,V2_USDC_POD,V2_DAI_POD"
0x3169d394d189f0b3d55bc63185bd4a10c12b2b19,695.8469738,V2_DAI
0xd90ec9dc6f220be43ad88f3eff78fbd00d8fd1d6,695.6841881,"snapshot,V2_SAI,V2_USDC,V3_DAI,V2_DAI,V3_UNI"
0xee280610dd59bb68634e61b425456e288ef7f487,695.4745139,"V2_DAI,V3_DAI"
0x5668ead1edb8e2a4d724c8fb9cb5ffeabeb422dc,693.8912619,"snapshot,V2_DAI,V2_USDC,V1,V3_DAI"
0x635a8235189d62e9f048e246bd8a240e2a7bacbe,691.4095524,"V2_DAI,V2_USDC,V2_SAI"
0x024f36b02608a5129c61f8df54dc7286f9113dee,688.297186,"snapshot,V2_USDC,V2_DAI,V3_DAI,V2_SAI"
0x4e2f73102dc06c8e32b3a3318d18fa64cf42ca69,687.9739144,"V2_USDC,V3_DAI,V2_DAI,V3_USDC,V3_UNI"
0xcf6ce779dc8df985b19ebe76f537462b67af3765,687.8901525,"snapshot,V3_DAI"
0xb423973fb9e26dc8b02e9273928417a2da0e0e0e,687.5784083,"snapshot,V2_DAI,V2_SAI,V3_DAI"
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,686.6574185,"snapshot,V3_DAI"
0xe2b7377f7d63bdec4dd2b904361b244fcbe2962c,685.3529375,"snapshot,V2_DAI,V3_DAI"
